id,nom,ville,region,type,adresse,createdAt,nbServices
fin-260009311,Ehpad Marie-France Preault - Cite des Aines,Valence,Auvergne-Rhône-Alpes,EHPAD,,2026-09-18T00:00:00.000Z,0
fin-260010012,Ch Drome-Vivarais - Unite de Soins de Longue Duree,Monteleger,Auvergne-Rhône-Alpes,Hôpital public,,2026-09-18T00:00:00.000Z,0
fin-260010152,Ehpad Residence de la Tour,La Baume de Transit,Auvergne-Rhône-Alpes,EHPAD,,2026-09-18T00:00:00.000Z,0
fin-260010186,Ch Drome-Vivarais - Hdj Enfant Romans,Romans sur Isere,Auvergne-Rhône-Alpes,Psychiatrie,,2026-09-18T00:00:00.000Z,0
fin-260010251,Ch Drome-Vivarais - Cmp Enfant Romans,Romans sur Isere,Auvergne-Rhône-Alpes,Psychiatrie,,2026-09-18T00:00:00.000Z,0
fin-260010335,Ssiad Pour Personnes Agees Romans & Bourg de Peage (admr),Romans sur Isere,Auvergne-Rhône-Alpes,Domicile / SSIAD,,2026-09-18T00:00:00.000Z,0
fin-260010418,Aural Unite Dialyse Ch Valence,Valence,Auvergne-Rhône-Alpes,Autre,,2026-09-18T00:00:00.000Z,0
fin-260010467,Ehpad la Voie Romaine,St Rambert d Albon,Auvergne-Rhône-Alpes,EHPAD,,2026-09-18T00:00:00.000Z,0
fin-260010574,Ehpad l'Ile Fleurie,La Roche de Glun,Auvergne-Rhône-Alpes,EHPAD,,2026-09-18T00:00:00.000Z,0
fin-260011044,Ehpad les Vallees,St Vallier,Auvergne-Rhône-Alpes,EHPAD,,2026-09-18T00:00:00.000Z,0
fin-260011051,Ehpad les Jardins de Diane,St Vallier,Auvergne-Rhône-Alpes,EHPAD,,2026-09-18T00:00:00.000Z,0
fin-260011168,Centre de Sante Psms de Curnier,Curnier,Auvergne-Rhône-Alpes,Centre de santé,,2026-09-18T00:00:00.000Z,0
fin-260011184,Ehpad de l Hermitage,Tain l Hermitage,Auvergne-Rhône-Alpes,EHPAD,,2026-09-18T00:00:00.000Z,0
fin-260011457,Ehpad Blanchelaine,Aouste sur Sye,Auvergne-Rhône-Alpes,EHPAD,,2026-09-18T00:00:00.000Z,0
fin-260011655,Ehpad Residence Rochecourbe,Crest,Auvergne-Rhône-Alpes,EHPAD,,2026-09-18T00:00:00.000Z,0
fin-260011754,Ehpad les Platanes,La Roche de Glun,Auvergne-Rhône-Alpes,EHPAD,,2026-09-18T00:00:00.000Z,0
fin-260012000,Centre de Sante Valence / Bonjean,Valence,Auvergne-Rhône-Alpes,Centre de santé,,2026-09-18T00:00:00.000Z,0
fin-260012067,Service de Soins Infirmiers a Domicile Pour Personnes Agees,St Jean en Royans,Auvergne-Rhône-Alpes,Domicile / SSIAD,,2026-09-18T00:00:00.000Z,0
fin-260012109,Ehpad les Jardins de l'Allet,Bourg les Valence,Auvergne-Rhône-Alpes,EHPAD,,2026-09-18T00:00:00.000Z,0
fin-260012125,Ehpad Mr Korian Villa Thais,Valence,Auvergne-Rhône-Alpes,EHPAD,,2026-09-18T00:00:00.000Z,0
fin-260012257,Ehpad les Collines,St Donat sur l Herbasse,Auvergne-Rhône-Alpes,EHPAD,,2026-09-18T00:00:00.000Z,0
fin-260012760,Aural Unite Dialyse Ch Montelimar,Montelimar,Auvergne-Rhône-Alpes,Autre,,2026-09-18T00:00:00.000Z,0
fin-260012869,Service de Soins Infirmiers a Domicile Pour Personnes Agees,Die,Auvergne-Rhône-Alpes,Domicile / SSIAD,,2026-09-18T00:00:00.000Z,0
fin-260012943,Ehpad la Pastourelle,Pierrelatte,Auvergne-Rhône-Alpes,EHPAD,,2026-09-18T00:00:00.000Z,0
fin-260012976,Ehpad Korian Drome Provencale,Charols,Auvergne-Rhône-Alpes,EHPAD,,2026-09-18T00:00:00.000Z,0
fin-260013057,Ssiad de saint-Sorlin-en-Valloire,St Sorlin en Valloire,Auvergne-Rhône-Alpes,Domicile / SSIAD,,2026-09-18T00:00:00.000Z,0
fin-260013065,Ssiad Psms de Curnier,Curnier,Auvergne-Rhône-Alpes,Domicile / SSIAD,,2026-09-18T00:00:00.000Z,0
fin-260013073,Ehpad les Glycines,Tain l Hermitage,Auvergne-Rhône-Alpes,EHPAD,,2026-09-18T00:00:00.000Z,0
fin-260013107,Ssiad Bourg-les-Valence,Bourg les Valence,Auvergne-Rhône-Alpes,Domicile / SSIAD,,2026-09-18T00:00:00.000Z,0
fin-260013222,Ehpad Residence Melusine,Montelier,Auvergne-Rhône-Alpes,EHPAD,,2026-09-18T00:00:00.000Z,0
fin-260013438,Centre de Sante Montelimar,Montelimar,Auvergne-Rhône-Alpes,Centre de santé,,2026-09-18T00:00:00.000Z,0
fin-260013602,Centre de Rehabilita Psychosociale et Remediation Cognitive,Valence,Auvergne-Rhône-Alpes,Psychiatrie,,2026-09-18T00:00:00.000Z,0
fin-260013669,Ch Drome-Vivarais - Cmp Enfant Crest,Crest,Auvergne-Rhône-Alpes,Psychiatrie,,2026-09-18T00:00:00.000Z,0
fin-260013693,Ch Drome-Vivarais - Cmp Adulte Die,Die,Auvergne-Rhône-Alpes,Psychiatrie,,2026-09-18T00:00:00.000Z,0
fin-260013719,Ch Drome-Vivarais - Cmp Adulte Dieulefit Bonnafe,Dieulefit,Auvergne-Rhône-Alpes,Psychiatrie,,2026-09-18T00:00:00.000Z,0
fin-260013743,Ch Drome-Vivarais - Cmp Adulte Buis-les-Baronnies,Buis les Baronnies,Auvergne-Rhône-Alpes,Psychiatrie,,2026-09-18T00:00:00.000Z,0
fin-260013750,Ch Drome-Vivarais - Cmp Enfant Nyons,Nyons,Auvergne-Rhône-Alpes,Psychiatrie,,2026-09-18T00:00:00.000Z,0
fin-260013818,Ch Drome-Vivarais - Hdj Enfant Nyons,Nyons,Auvergne-Rhône-Alpes,Psychiatrie,,2026-09-18T00:00:00.000Z,0
fin-260014188,Ehpad Vallis Aurea,St Sorlin en Valloire,Auvergne-Rhône-Alpes,EHPAD,,2026-09-18T00:00:00.000Z,0
fin-260014329,Ehpad la Clairiere - Emeis,Montelimar,Auvergne-Rhône-Alpes,EHPAD,,2026-09-18T00:00:00.000Z,0
fin-260014378,Ch Drome-Vivarais - Hdj Adulte Nyons,Nyons,Auvergne-Rhône-Alpes,Psychiatrie,,2026-09-18T00:00:00.000Z,0
fin-260015235,Centre de Sante Bourg-les-Valence,Bourg les Valence,Auvergne-Rhône-Alpes,Centre de santé,,2026-09-18T00:00:00.000Z,0
fin-260015276,Centre de Sante Orsac Nyons,Nyons,Auvergne-Rhône-Alpes,Centre de santé,,2026-09-18T00:00:00.000Z,0
fin-260015292,Centre de Sante Oxance Romans-sur-Isere,Romans sur Isere,Auvergne-Rhône-Alpes,Centre de santé,,2026-09-18T00:00:00.000Z,0
fin-260015300,Centre de Sante saint-Rambert-d'Albon,St Rambert d Albon,Auvergne-Rhône-Alpes,Centre de santé,,2026-09-18T00:00:00.000Z,0
fin-260015326,Centre de Sante de saint-Vallier,St Vallier,Auvergne-Rhône-Alpes,Centre de santé,,2026-09-18T00:00:00.000Z,0
fin-260015367,Centre de Sante Csi de Valence,Valence,Auvergne-Rhône-Alpes,Centre de santé,,2026-09-18T00:00:00.000Z,0
fin-260015375,Cenre de Planification et d'Éducation Familiale de Valence,Valence,Auvergne-Rhône-Alpes,Centre de santé,,2026-09-18T00:00:00.000Z,0
fin-260015417,Ssiad de St Paul Trois Chateaux,St Paul Trois Chateaux,Auvergne-Rhône-Alpes,Domicile / SSIAD,,2026-09-18T00:00:00.000Z,0
fin-260015532,Ssiad de Val Sante,Valence,Auvergne-Rhône-Alpes,Domicile / SSIAD,,2026-09-18T00:00:00.000Z,0
fin-260016159,Ehpad les Monts du Matin,Besayes,Auvergne-Rhône-Alpes,EHPAD,,2026-09-18T00:00:00.000Z,0
fin-260016852,Ssiad de Livron-sur-Drome,Livron sur Drome,Auvergne-Rhône-Alpes,Domicile / SSIAD,,2026-09-18T00:00:00.000Z,0
fin-260016993,Agduc Centre de Dialyse Pierrelatte,Pierrelatte,Auvergne-Rhône-Alpes,Autre,,2026-09-18T00:00:00.000Z,0
fin-260017017,Centre de Sante Commune de Valence,Valence,Auvergne-Rhône-Alpes,Centre de santé,,2026-09-18T00:00:00.000Z,0
fin-260017108,Accueil de Jour le Clos de l'Hermitage,Bourg de Peage,Auvergne-Rhône-Alpes,EHPAD,,2026-09-18T00:00:00.000Z,0
fin-260017249,Accueil de Jour Autonome Lieu d Etre,Romans sur Isere,Auvergne-Rhône-Alpes,EHPAD,,2026-09-18T00:00:00.000Z,0
fin-260017454,Dieulefit Sante,Dieulefit,Auvergne-Rhône-Alpes,SSR / rééducation,,2026-09-18T00:00:00.000Z,0
fin-260017462,Ehpad les Hirondelles de la Galaure,Chateauneuf de Galaure,Auvergne-Rhône-Alpes,EHPAD,,2026-09-18T00:00:00.000Z,0
fin-260017504,Ch Drome-Vivarais - Cmp Maison des Ados,Valence,Auvergne-Rhône-Alpes,Psychiatrie,,2026-09-18T00:00:00.000Z,0
fin-260017512,Ch Drome-Vivarais - Antenne Ch Valence,Valence,Auvergne-Rhône-Alpes,Psychiatrie,,2026-09-18T00:00:00.000Z,0
fin-260017520,Ch Drome-Vivarais - Hdj Adulte Crest Barcelo,Crest,Auvergne-Rhône-Alpes,Psychiatrie,,2026-09-18T00:00:00.000Z,0
fin-260017553,Cmp Adultes Montelimar,Montelimar,Auvergne-Rhône-Alpes,Psychiatrie,,2026-09-18T00:00:00.000Z,0
fin-260017736,Centre de Sante Romans-sur-Isere,Romans sur Isere,Auvergne-Rhône-Alpes,Centre de santé,,2026-09-18T00:00:00.000Z,0
fin-260017991,Ehpad le Clos Rousset,St Marcel les Valence,Auvergne-Rhône-Alpes,EHPAD,,2026-09-18T00:00:00.000Z,0
fin-260018114,Ehpad les Jardins de Genissieux,Genissieux,Auvergne-Rhône-Alpes,EHPAD,,2026-09-18T00:00:00.000Z,0
fin-260018122,Ehpad Gabriel Biancheri,Hauterives,Auvergne-Rhône-Alpes,EHPAD,,2026-09-18T00:00:00.000Z,0
fin-260018213,Ehpad Emile Loubet,Montelimar,Auvergne-Rhône-Alpes,EHPAD,,2026-09-18T00:00:00.000Z,0
fin-260018742,Ehpad les Portes de Provence,Donzere,Auvergne-Rhône-Alpes,EHPAD,,2026-09-18T00:00:00.000Z,0
fin-260018775,Maison de Sante Aouste-sur-Sye,Aouste sur Sye,Auvergne-Rhône-Alpes,Centre de santé,,2026-09-18T00:00:00.000Z,0
fin-260018973,Amphisante Rhone Valloire,Anneyron,Auvergne-Rhône-Alpes,Centre de santé,,2026-09-18T00:00:00.000Z,0
fin-260019286,Unite Sanitaire en Milieu Penitentiaire Niveau 1,Valence,Auvergne-Rhône-Alpes,Psychiatrie,,2026-09-18T00:00:00.000Z,0
fin-260019302,Urgences Psychiatriques Montelimar,Montelimar,Auvergne-Rhône-Alpes,Psychiatrie,,2026-09-18T00:00:00.000Z,0
fin-260019393,Maison de Sante Etoile-sur-Rhone,Etoile sur Rhone,Auvergne-Rhône-Alpes,Centre de santé,,2026-09-18T00:00:00.000Z,0
fin-260019419,Maison de Sante Taulignan,Taulignan,Auvergne-Rhône-Alpes,Centre de santé,,2026-09-18T00:00:00.000Z,0
fin-260019450,Maison de Sante Valence Europe,Valence,Auvergne-Rhône-Alpes,Centre de santé,,2026-09-18T00:00:00.000Z,0
fin-260019542,Maison de Sante saint-Vallier,St Vallier,Auvergne-Rhône-Alpes,Centre de santé,,2026-09-18T00:00:00.000Z,0
fin-260019591,Maison de Sante Chateauneuf-de-Galaure,Chateauneuf de Galaure,Auvergne-Rhône-Alpes,Centre de santé,,2026-09-18T00:00:00.000Z,0
fin-260019666,Maison de Sante Pluriprofessionnelle du Grand-Serre,Le Grand Serre,Auvergne-Rhône-Alpes,Centre de santé,,2026-09-18T00:00:00.000Z,0
fin-260019682,Maison de Sante de Nyons,Nyons,Auvergne-Rhône-Alpes,Centre de santé,,2026-09-18T00:00:00.000Z,0
fin-260019864,Ch Drome-Vivarais - Cmp Adulte saint-Jean-en-Royans,St Jean en Royans,Auvergne-Rhône-Alpes,Psychiatrie,,2026-09-18T00:00:00.000Z,0
fin-260019872,Ch Drome-Vivarais - Cmp Adulte St Vallier Diane de Poitiers,St Vallier,Auvergne-Rhône-Alpes,Psychiatrie,,2026-09-18T00:00:00.000Z,0
fin-260019880,Ch Drome-Vivarais - Hdj saint Vallier la Rose des Sables,St Vallier,Auvergne-Rhône-Alpes,Psychiatrie,,2026-09-18T00:00:00.000Z,0
fin-260019906,Cmp Enfants Pierrelatte,Pierrelatte,Auvergne-Rhône-Alpes,Psychiatrie,,2026-09-18T00:00:00.000Z,0
fin-260019922,Maison de Sante Buis-les-Baronnies,Buis les Baronnies,Auvergne-Rhône-Alpes,Centre de santé,,2026-09-18T00:00:00.000Z,0
fin-260020045,Cmpp Clos Gaillard Romans,Romans sur Isere,Auvergne-Rhône-Alpes,Psychiatrie,,2026-09-18T00:00:00.000Z,0
fin-260020052,Cmpp Montelimar - Annexe de Pierrelatte,Pierrelatte,Auvergne-Rhône-Alpes,Psychiatrie,,2026-09-18T00:00:00.000Z,0
fin-260020078,Service Neurochirurgie - Chu de saint-Etienne,Valence,Auvergne-Rhône-Alpes,Hôpital public,,2026-09-18T00:00:00.000Z,0
fin-260020326,Spasad de Chabeuil Eovi,Chabeuil,Auvergne-Rhône-Alpes,Domicile / SSIAD,,2026-09-18T00:00:00.000Z,0
fin-260020334,Spasad de Montelimar Eovi,Montelimar,Auvergne-Rhône-Alpes,Domicile / SSIAD,,2026-09-18T00:00:00.000Z,0
fin-260020342,Spasad de Mours-saint-Eusebe Eovi,Mours St Eusebe,Auvergne-Rhône-Alpes,Domicile / SSIAD,,2026-09-18T00:00:00.000Z,0
fin-260020359,Spasad de Livron-sur-Drome Eovi,Livron sur Drome,Auvergne-Rhône-Alpes,Domicile / SSIAD,,2026-09-18T00:00:00.000Z,0
fin-260020367,Spasad de Dieulefit,Dieulefit,Auvergne-Rhône-Alpes,Domicile / SSIAD,,2026-09-18T00:00:00.000Z,0
fin-260020375,Spasad de Bourdeaux,Bourdeaux,Auvergne-Rhône-Alpes,Domicile / SSIAD,,2026-09-18T00:00:00.000Z,0
fin-260020383,Spasad de saint-Sorlin-en-Valloire Eovi,St Sorlin en Valloire,Auvergne-Rhône-Alpes,Domicile / SSIAD,,2026-09-18T00:00:00.000Z,0
fin-260020391,Spasad de Romans Couronne,Romans sur Isere,Auvergne-Rhône-Alpes,Domicile / SSIAD,,2026-09-18T00:00:00.000Z,0
fin-260020409,Spasad de Valdaine Andrans,Cleon d Andran,Auvergne-Rhône-Alpes,Domicile / SSIAD,,2026-09-18T00:00:00.000Z,0
fin-260020417,Spasad du Royans,St Marcel les Valence,Auvergne-Rhône-Alpes,Domicile / SSIAD,,2026-09-18T00:00:00.000Z,0
fin-260020979,Centre de Sante Dentaire de Montelimar,Montelimar,Auvergne-Rhône-Alpes,Centre de santé,,2026-09-18T00:00:00.000Z,0
fin-260021100,Maison de Sante de la Valdaine,Cleon d Andran,Auvergne-Rhône-Alpes,Centre de santé,,2026-09-18T00:00:00.000Z,0
fin-260021118,Ch Drome-Vivarais - Antenne Psychiatrie aux Urgences des Hdn,Romans sur Isere,Auvergne-Rhône-Alpes,Psychiatrie,,2026-09-18T00:00:00.000Z,0
fin-260021134,Maison de Sante de Montoison,Montoison,Auvergne-Rhône-Alpes,Centre de santé,,2026-09-18T00:00:00.000Z,0
fin-260021183,Maison de Sante de Die,Die,Auvergne-Rhône-Alpes,Centre de santé,,2026-09-18T00:00:00.000Z,0
fin-260021209,Maison de Sante de la Chapelle en Vercors,La Chapelle en Vercors,Auvergne-Rhône-Alpes,Centre de santé,,2026-09-18T00:00:00.000Z,0
fin-260021225,Maison de Sante St-Paul-Trois-Chateaux,St Paul Trois Chateaux,Auvergne-Rhône-Alpes,Centre de santé,,2026-09-18T00:00:00.000Z,0
fin-260021241,Maison de Sante la Rose des Vents,Valence,Auvergne-Rhône-Alpes,Centre de santé,,2026-09-18T00:00:00.000Z,0
fin-260021266,Maison de Sante Royans Vercors,St Jean en Royans,Auvergne-Rhône-Alpes,Centre de santé,,2026-09-18T00:00:00.000Z,0
fin-260021480,Maison de Sante du Plan Valence,Valence,Auvergne-Rhône-Alpes,Centre de santé,,2026-09-18T00:00:00.000Z,0
fin-260021522,Ch Drome-Vivarais - Hdj Enfant Valence Prevert,Valence,Auvergne-Rhône-Alpes,Psychiatrie,,2026-09-18T00:00:00.000Z,0
fin-260021530,Cattp Adultes Montelimar,Montelimar,Auvergne-Rhône-Alpes,Psychiatrie,,2026-09-18T00:00:00.000Z,0
fin-260021555,Centre d'Evaluation et de Diagnostic de l'Autisme,Valence,Auvergne-Rhône-Alpes,Psychiatrie,,2026-09-18T00:00:00.000Z,0
fin-260021621,Centre de Sante Municipal Montelimar,Montelimar,Auvergne-Rhône-Alpes,Centre de santé,,2026-09-18T00:00:00.000Z,0
fin-260021670,Centre de Sante Valence le Haut,Valence,Auvergne-Rhône-Alpes,Centre de santé,,2026-09-18T00:00:00.000Z,0
fin-260021688,Agduc Valence / Pierre Tezier,Valence,Auvergne-Rhône-Alpes,Autre,,2026-09-18T00:00:00.000Z,0
fin-260021720,Maison de Sante de Bourdeaux,Bourdeaux,Auvergne-Rhône-Alpes,Centre de santé,,2026-09-18T00:00:00.000Z,0
fin-260021746,Maison de Sante de Chatillon saint Jean,Chatillon St Jean,Auvergne-Rhône-Alpes,Centre de santé,,2026-09-18T00:00:00.000Z,0
fin-260021761,Maison de Sante de Romans Jacquemart,Romans sur Isere,Auvergne-Rhône-Alpes,Centre de santé,,2026-09-18T00:00:00.000Z,0
fin-260021787,Maison de Sante des Recollets,Romans sur Isere,Auvergne-Rhône-Alpes,Centre de santé,,2026-09-18T00:00:00.000Z,0
fin-260021795,Ssr le Safran Ladapt - Valence,Valence,Auvergne-Rhône-Alpes,SSR / rééducation,,2026-09-18T00:00:00.000Z,0
fin-260021845,Ch Drome-Vivarais - Cmp Enfant Dieulefit,Dieulefit,Auvergne-Rhône-Alpes,Psychiatrie,,2026-09-18T00:00:00.000Z,0
fin-260021886,Centre de Sante de Pierrelatte Hpel,Pierrelatte,Auvergne-Rhône-Alpes,Centre de santé,,2026-09-18T00:00:00.000Z,0
fin-260021902,Centre de Sante de St Rambert d'Albon,St Rambert d Albon,Auvergne-Rhône-Alpes,Centre de santé,,2026-09-18T00:00:00.000Z,0
fin-260022033,Centre de Sante Bourg de Peage Hpel,Bourg de Peage,Auvergne-Rhône-Alpes,Centre de santé,,2026-09-18T00:00:00.000Z,0
fin-260022041,Centre de Sante du Diaconat Protestant,Valence,Auvergne-Rhône-Alpes,Centre de santé,,2026-09-18T00:00:00.000Z,0
fin-260022066,Maison de Sante Alois de Donzere,Donzere,Auvergne-Rhône-Alpes,Centre de santé,,2026-09-18T00:00:00.000Z,0
fin-260022082,Maison de Sante du Pays de l'Herbasse,St Donat sur l Herbasse,Auvergne-Rhône-Alpes,Centre de santé,,2026-09-18T00:00:00.000Z,0
fin-260022124,Maison de Sante des Berges de l'Isere,Romans sur Isere,Auvergne-Rhône-Alpes,Centre de santé,,2026-09-18T00:00:00.000Z,0
fin-260022140,Maison de Sante du Pre Brun,Marches,Auvergne-Rhône-Alpes,Centre de santé,,2026-09-18T00:00:00.000Z,0
fin-260022165,Maison de Sante Medipole Louis Pasteur,Montelimar,Auvergne-Rhône-Alpes,Centre de santé,,2026-09-18T00:00:00.000Z,0
fin-260022389,Centre de Sante Sublim'Dent Valence,Valence,Auvergne-Rhône-Alpes,Centre de santé,,2026-09-18T00:00:00.000Z,0
fin-260022546,Ehpad la Maison des Buis,Grane,Auvergne-Rhône-Alpes,EHPAD,,2026-09-18T00:00:00.000Z,0
fin-260022561,Maison de Sante Baume de Transit,Bouchet,Auvergne-Rhône-Alpes,Centre de santé,,2026-09-18T00:00:00.000Z,0
fin-260022652,Centre de Sante Ophtalmo du Vercors,Chatuzange le Goubet,Auvergne-Rhône-Alpes,Centre de santé,,2026-09-18T00:00:00.000Z,0
fin-260022942,Ch Drome-Vivarais - Cmp Enfant Valence Prevert,Valence,Auvergne-Rhône-Alpes,Psychiatrie,,2026-09-18T00:00:00.000Z,0
fin-260022959,Ch Drome-Vivarais - Unite Mobile Perinat et Petite Enfance,Valence,Auvergne-Rhône-Alpes,Psychiatrie,,2026-09-18T00:00:00.000Z,0
fin-260022967,Ch Drome-Vivarais - Cattg Enfant Valence Prevert,Valence,Auvergne-Rhône-Alpes,Psychiatrie,,2026-09-18T00:00:00.000Z,0
fin-260022975,Ch Drome-Vivarais - Cmp Adulte Valence,Valence,Auvergne-Rhône-Alpes,Psychiatrie,,2026-09-18T00:00:00.000Z,0
fin-260022983,Ch Drome-Vivarais - Cattg Adulte Valence,Valence,Auvergne-Rhône-Alpes,Psychiatrie,,2026-09-18T00:00:00.000Z,0
fin-260022991,Ch Drome-Vivarais - Cattg Enfant Romans,Romans sur Isere,Auvergne-Rhône-Alpes,Psychiatrie,,2026-09-18T00:00:00.000Z,0
fin-260023007,Ch Drome-Vivarais - Cmp Adulte Romans Zola,Romans sur Isere,Auvergne-Rhône-Alpes,Psychiatrie,,2026-09-18T00:00:00.000Z,0
fin-260023015,Ch Drome-Vivarais - Cattg Adulte Romans Zola,Romans sur Isere,Auvergne-Rhône-Alpes,Psychiatrie,,2026-09-18T00:00:00.000Z,0
fin-260023023,Ch Drome-Vivarais - Cmp Adulte Nyons,Nyons,Auvergne-Rhône-Alpes,Psychiatrie,,2026-09-18T00:00:00.000Z,0
fin-260023031,Ch Drome-Vivarais - Cattg Adulte Nyons,Nyons,Auvergne-Rhône-Alpes,Psychiatrie,,2026-09-18T00:00:00.000Z,0
fin-260023049,Ch Drome-Vivarais - Cmp Enfant Die,Die,Auvergne-Rhône-Alpes,Psychiatrie,,2026-09-18T00:00:00.000Z,0
fin-260023056,Ch Drome-Vivarais - Cattg Adulte Dieulefit Bonnafe,Dieulefit,Auvergne-Rhône-Alpes,Psychiatrie,,2026-09-18T00:00:00.000Z,0
fin-260023072,Ch Drome-Vivarais - Cmp Enfant saint Vallier,St Vallier,Auvergne-Rhône-Alpes,Psychiatrie,,2026-09-18T00:00:00.000Z,0
fin-260023080,Ch Drome-Vivarais - Cattg Enfant saint Vallier,St Vallier,Auvergne-Rhône-Alpes,Psychiatrie,,2026-09-18T00:00:00.000Z,0
fin-260023098,Ch Drome-Vivarais - Cattg Adulte St Vallier Diane Poitiers,St Vallier,Auvergne-Rhône-Alpes,Psychiatrie,,2026-09-18T00:00:00.000Z,0
fin-260023106,Ch Drome-Vivarais - Cmp Adulte Crest Barcelo,Crest,Auvergne-Rhône-Alpes,Psychiatrie,,2026-09-18T00:00:00.000Z,0
fin-260023114,Ch Drome-Vivarais - Cattg Adulte Crest Barcelo,Crest,Auvergne-Rhône-Alpes,Psychiatrie,,2026-09-18T00:00:00.000Z,0
fin-260023122,Cattp Enfants Montelimar,Montelimar,Auvergne-Rhône-Alpes,Psychiatrie,,2026-09-18T00:00:00.000Z,0
fin-260023130,Cattp Rehab Montelimar,Montelimar,Auvergne-Rhône-Alpes,Psychiatrie,,2026-09-18T00:00:00.000Z,0
fin-260023148,Hopital de Jour la Rehab,Montelimar,Auvergne-Rhône-Alpes,Psychiatrie,,2026-09-18T00:00:00.000Z,0
fin-260023171,Centre de Sante Municipal de saint-Paul-Trois-Chateaux,St Paul Trois Chateaux,Auvergne-Rhône-Alpes,Centre de santé,,2026-09-18T00:00:00.000Z,0
fin-260023205,Maison de Sante Loule Pro Sante,La Motte Chalancon,Auvergne-Rhône-Alpes,Centre de santé,,2026-09-18T00:00:00.000Z,0
fin-260023213,Centre de Sante Medical Departemental,Bourg les Valence,Auvergne-Rhône-Alpes,Centre de santé,,2026-09-18T00:00:00.000Z,0
fin-260023247,Crcdc Auvergne Rhone Alpes - Drome - Ardeche,Valence,Auvergne-Rhône-Alpes,Hôpital public,,2026-09-18T00:00:00.000Z,0
fin-260023361,Hopital de Jour de Rehabilitation Psychosociale Montelimar,Montelimar,Auvergne-Rhône-Alpes,Psychiatrie,,2026-09-18T00:00:00.000Z,0
fin-260023494,Centre de Sante de Valence,Valence,Auvergne-Rhône-Alpes,Centre de santé,,2026-09-18T00:00:00.000Z,0
fin-260023619,Maison de Sante les Grands Pres,Dieulefit,Auvergne-Rhône-Alpes,Centre de santé,,2026-09-18T00:00:00.000Z,0
fin-260023635,Maison de Sante de Livron-sur-Drome,Livron sur Drome,Auvergne-Rhône-Alpes,Centre de santé,,2026-09-18T00:00:00.000Z,0
fin-260023700,Maison de Sante de Saulce-sur-Rhone,Saulce sur Rhone,Auvergne-Rhône-Alpes,Centre de santé,,2026-09-18T00:00:00.000Z,0
fin-260023890,Pui Had du Ch de Crest - Valence,Valence,Auvergne-Rhône-Alpes,Hôpital public,,2026-09-18T00:00:00.000Z,0
fin-260023924,Maison de Sante de Chateauneuf du Rhone,Chateauneuf du Rhone,Auvergne-Rhône-Alpes,Centre de santé,,2026-09-18T00:00:00.000Z,0
fin-260023940,Maison de Sante de Malissard,Malissard,Auvergne-Rhône-Alpes,Centre de santé,,2026-09-18T00:00:00.000Z,0
fin-260024021,Centre de Sante du Diois,Chatillon en Diois,Auvergne-Rhône-Alpes,Centre de santé,,2026-09-18T00:00:00.000Z,0
fin-260024203,Maison de Sante Asclepiades,Montelimar,Auvergne-Rhône-Alpes,Centre de santé,,2026-09-18T00:00:00.000Z,0
fin-260024229,Centre de Sante Communal de saint-Uze,St Uze,Auvergne-Rhône-Alpes,Centre de santé,,2026-09-18T00:00:00.000Z,0
fin-260024286,Ch de Valence - Smr Geriatrie,Valence,Auvergne-Rhône-Alpes,Hôpital public,,2026-09-18T00:00:00.000Z,0
fin-260024302,Maison de Sante Pole Sante Sud,Valence,Auvergne-Rhône-Alpes,Centre de santé,,2026-09-18T00:00:00.000Z,0
fin-270000045,Ch Bernay,Bernay,Normandie,Hôpital public,,2026-09-18T00:00:00.000Z,0
fin-270000300,Centre Medico Psycho Pedagogique Victor Hugo,Evreux,Normandie,Psychiatrie,,2026-09-18T00:00:00.000Z,0
fin-270000326,Hôpital Privé de Leure,Evreux,Normandie,Clinique privée,,2026-09-18T00:00:00.000Z,0
fin-270000342,Institut Medical Specialise de l'Eure,Louviers,Normandie,SSR / rééducation,,2026-09-18T00:00:00.000Z,0
fin-270000359,Centre Hospitalier saint Louis d'Evreux Ch Eure-Seine,Evreux,Normandie,Hôpital public,,2026-09-18T00:00:00.000Z,0
fin-270000367,Centre Hospitalier de Gisors,Gisors,Normandie,Hôpital public,,2026-09-18T00:00:00.000Z,0
fin-270000391,Centre Hospitalier de Louviers Val de Reuil,Louviers,Normandie,Hôpital public,,2026-09-18T00:00:00.000Z,0
fin-270000417,Centre de Convalescence l'Hostrea,Noyers,Normandie,SSR / rééducation,,2026-09-18T00:00:00.000Z,0
fin-270000425,Ch Pont-Audemer,Pont Audemer,Normandie,Hôpital public,,2026-09-18T00:00:00.000Z,0
fin-270000441,Ch Verneuil-sur-Avre,Verneuil sur Avre,Normandie,Hôpital public,,2026-09-18T00:00:00.000Z,0
fin-270000458,Centre Hospitalier de Vernon Ch Eure-Seine,Vernon,Normandie,Hôpital public,,2026-09-18T00:00:00.000Z,0
fin-270000474,Centre Hospitalier saint Jacques,Les Andelys,Normandie,Hôpital public,,2026-09-18T00:00:00.000Z,0
fin-270000482,Centre Hospitalier  Pierre Hurabielle Bourg-Achard,Bourg Achard,Normandie,Hôpital public,,2026-09-18T00:00:00.000Z,0
fin-270000516,Hopital Local le Neubourg,Le Neubourg,Normandie,Hôpital public,,2026-09-18T00:00:00.000Z,0
